Estacao;Data;Hora;VelocidadeVentoMedia;VelocidadeVentoMaximaMedia;EvapoBHPotencial;InsolacaoTotal;NebulosidadeMedia;NumDiasPrecipitacao;PrecipitacaoTotal;PressaoMedia;TempMaximaMedia;TempCompensadaMedia;TempMinimaMedia;UmidadeRelativaMedia;VisibilidadeMedia;
82890;31/12/2000;0000;3.794624;9;;250;4.806452;6;136.7;936.626882;30.85;24.262857;18.36129;86.467742;;
82890;31/01/2001;0000;4.292473;7;;268.4;5.032258;4;10.3;937.335484;30.9;;;;;
82890;28/02/2001;0000;3.574699;7.6;;222.1;5.309524;3;16.3;936.20119;32.35;24.94963;18.825;79.080357;;
82890;31/03/2001;0000;3.417391;8.1;;252;5.802198;9;130.1;937.051613;31.183871;24.285806;18.406452;;;
82890;30/04/2001;0000;3.688764;6.6;;244.3;5.911111;8;64.4;937.847778;29.22;23.01;17.646667;;;
82890;31/05/2001;0000;3.504348;6;;284;3.903226;2;0.8;937.639785;31.512903;24.253548;18.06129;;;
82890;30/06/2001;0000;3.606667;6.1;;139;6.688889;17;169;939.817778;25.273333;20.599333;16.643333;;;
82890;31/07/2001;0000;3.588172;6;;198.2;7.16129;21;109.9;940.411828;24.929032;20.216129;16.132258;93.314516;;
82890;31/08/2001;0000;4.136559;7.3;;234.3;5.591398;17;62.5;941.466667;25.141935;19.57871;14.980645;89.943548;;
82890;30/09/2001;0000;4.242222;7.1;;295.4;2.955556;3;1.4;938.844444;29.53;22.366897;16.993103;83.85;;
82890;31/10/2001;0000;4.176344;8.3;;263.3;4.55914;6;78.1;937.803226;30.206452;23.35871;17.774194;83.185484;;
82890;30/11/2001;0000;4.106742;9.8;;296.7;3.755556;4;6.7;936.486667;32.45;24.533333;17.853333;80.416667;;
82890;31/12/2001;0000;4.689247;8.3;;256.1;5.634409;2;2.6;936.032258;32.374194;24.996129;19.23871;69.516129;;
82890;31/01/2002;0000;3.603391;7.252;;;7.665761;19;154.1;938.836957;28.26;23.17931;18.733333;84.266667;;
82890;28/02/2002;0000;3.945481;7;;;5.11747;5;18;937.212048;29.47037;23.500741;17.996429;78.648148;;
82890;31/03/2002;0000;3.842422;6.734;;;5.873656;11;71.5;938.102174;30.1;23.683226;18.490323;79.072581;;
82890;30/04/2002;0000;3.918992;7.20216;;220.6;5.833333;4;34.6;938.813483;29.52069;23.324828;18.353333;78.898148;;
82890;31/05/2002;0000;4.199396;7.7166;;200.9;6.508152;10;22.5;938.478261;28.635484;22.685517;18.003226;80.806452;;
82890;30/06/2002;0000;4.109804;7.7166;;151.9;6.916667;21;88.8;940.252222;25.65;20.417241;15.633333;88.058333;;
82890;31/07/2002;0000;3.858076;7.8;;238.1;5.247312;10;39.2;940.53871;26.848387;20.862581;15.329032;81.879032;;
82890;31/08/2002;0000;4.475063;9.77436;;247.2;5.403226;15;35.7;940.563441;27.386667;20.753793;15.953333;80.3;;
82890;30/09/2002;0000;4.647301;9.77436;;291.7;3.75;3;4.3;938.771264;30.15;22.942759;17.393103;67.358333;;
82890;31/10/2002;0000;4.928667;8.23104;;305;3.924731;2;6.9;937.589247;31.335484;23.938065;18.396774;64.524194;;
82890;30/11/2002;0000;4.503839;8.8;;300.6;3.866667;2;0.7;937.144444;32.7;25.23;19.006667;60.3;;
82890;31/12/2002;0000;4.357802;8.23104;;273;4.777778;7;49.7;936.934444;32.845161;25.617333;20.003333;65.532258;;
82890;31/01/2003;0000;3.837957;10;139.37762;245.8;5.532258;8;28.2;936.667742;33.129032;26.106452;20.241935;64.564516;;
82890;28/02/2003;0000;4.06988;7;105.919906;190.9;5.53012;8;28.2;936.980952;31.214286;24.735;19.885714;70.741071;;
82890;31/03/2003;0000;3.974194;9.8;117.796454;229.4;5.956989;9;36.3;936.482796;31.183871;24.903871;20.012903;72.016129;;
82890;30/04/2003;0000;3.597778;6;110.480375;252.7;5.261364;7;89.9;937.03;31.256667;24.812667;19.553333;69.591667;;
82890;31/05/2003;0000;3.169565;5.3;100.394744;232.2;5.152174;11;67.4;938.019355;29.33871;23.569032;19.174194;77.25;;
82890;30/06/2003;0000;3.743333;5.8;74.949509;211.3;5.588889;12;34.6;938.992222;27.156667;21.518667;17.24;79.766667;;
82890;31/07/2003;0000;4.003261;6.6;70.183971;214.4;5.51087;16;50.1;940.663043;26.129032;20.771333;16.783871;78.25;;
82890;31/08/2003;0000;4.058242;7;81.821032;259.7;4.142857;4;54.9;940.084615;29.143333;22.194286;17.003571;71.525862;;
82890;30/09/2003;0000;3.667416;8.3;84.657441;255.5;4.561798;7;61.7;939.386667;28.71;22.450667;17.42;71.633333;;
82890;31/10/2003;0000;4.324176;7;107.680089;291.5;4.274725;3;10.8;937.546154;31.022581;23.861333;18.548387;66.37069;;
82890;30/11/2003;0000;4.621667;8.6;116.176616;290.4;3.683333;4;33;937.065;32.33;25.002667;19.216667;65.9;;
82890;31/12/2003;0000;4.558065;8.5;125.218282;280;3.548387;1;8.4;937.690323;32.841935;25.655484;19.880645;63.580645;;
82890;31/01/2004;0000;3.408065;8.1;120.41386;140.1;7.209677;17;346.6;936.548387;29.66129;24.22129;20.119355;74.193548;;
82890;29/02/2004;0000;3.198276;5.6;109.847364;227.8;6.293103;12;207.8;937.631034;28.775862;23.512414;19.131034;79.344828;;
82890;31/03/2004;0000;3.556452;6;112.230258;274.8;4.951613;4;47.4;937.26129;29.832258;24.012258;19.070968;72.483871;;
82890;30/04/2004;0000;3.438333;5.3;97.230129;231.6;5.7;5;19.2;937.501667;30.35;24.212667;19.42;73.6;;
82890;31/05/2004;0000;3.401613;6.8;84.32002;206.8;5.790323;8;43.9;939.137097;28.619355;23.130323;18.751613;76.064516;;
82890;30/06/2004;0000;3.446667;5.3;69.221163;141.8;8;22;151.8;941.423333;24.536667;20.604;17.59;87.4;;
82890;31/07/2004;0000;3.709144;8;65.691477;161.2;7.145161;21;72.9;940.46129;24.709677;20.06;16.664516;86.387097;;
82890;31/08/2004;0000;3.343548;6.3;67.606041;219.8;6.129032;16;64.9;941.65;25.664516;20.398065;16.154839;83.193548;;
82890;30/09/2004;0000;4.091667;6.3;77.860322;248;5.7;7;20.1;940.508333;28.236667;21.644;16.726667;76.3;;
82890;31/10/2004;0000;4.65;7.2;109.013329;302.2;3.419355;0;0;938.469355;31.735484;24.014194;17.883871;69;;
82890;30/11/2004;0000;4.733333;9.3;119.720087;272.1;3.55;1;2.3;937.543333;32.416667;24.882759;19.082759;66.733333;;
82890;31/12/2004;0000;4.566129;9.1;;294.9;3.451613;3;3.9;937.01129;32.787097;25.324516;18.983871;66.322581;;
82890;28/02/2005;0000;3.952727;7.6;;220;4.945455;5;76.6;936.621818;32.203571;25.629286;20.282143;68.214286;;
82890;31/03/2005;0000;3.704839;7.1;;211.4;5.854839;9;205.2;937.401613;32.151613;25.477419;19.851613;73.483871;;
82890;30/04/2005;0000;3.195;5;;240.4;5.216667;5;19.8;937.935;29.36;23.750667;18.373333;80.413793;;
82890;31/05/2005;0000;3.131667;6;;161.2;7.3;21;88.3;938.726667;26.65;22.180667;18.856667;86.841667;;
82890;30/06/2005;0000;3.18;5.8;;136.4;7.283333;20;150.6;940.051667;24.926667;20.905333;17.86;88.633333;;
82890;31/07/2005;0000;3.371667;6.3;;199.5;6.05;16;49.5;941.673333;24.71;20.068;16.4;85.366667;;
82890;31/08/2005;0000;3.401613;6.3;;195.9;6.016129;18;85.5;941.222581;25.33871;19.94;15.916129;84.612903;;
82890;30/09/2005;0000;3.92;9.5;;269.4;4.583333;8;7.9;940.303333;28.913333;21.969333;16.42;74.7;;
82890;31/10/2005;0000;4.816129;7.8;;321.2;2.951613;0;0;939.05;31.858065;24.06129;18.841935;70.419355;;
82890;30/11/2005;0000;4.976667;9.8;;273;3.083333;1;1.2;936.94;32.793333;25.084667;18.78;67.333333;;
82890;31/12/2005;0000;4.208065;8.1;;266.8;4.467742;5;115.8;936.379032;30.829032;24.116129;18.33871;73.266667;;
82890;28/02/2006;0000;3.156604;6.6;;215.1;5.660377;5;27.8;936.449057;32.803704;25.757778;19.592593;71.518519;;
82890;31/03/2006;0000;2.980645;6.6;;205.4;6.048387;10;72.7;937.024194;31.612903;25.2;19.687097;75.064516;;
82890;30/04/2006;0000;2.87;6.3;;210.6;6.15;13;90.9;936.715;29.52;23.912;19.413333;81.433333;;
82890;31/05/2006;0000;3.314516;6.3;;196.4;6.354839;17;86.9;939.83871;26.790323;22.147097;18.419355;85.709677;;
82890;30/06/2006;0000;3.487166;6.6;65.949985;149.9;6.758333;23;118.6;940.308333;24.82;20.586667;17.323333;87.433333;;
82890;31/07/2006;0000;3.153925;6;63.990812;185.4;5.879032;19;54;941.035484;24.86129;20.074839;16.332258;86.677419;;
82890;31/08/2006;0000;3.412903;6;68.460873;241.3;5.225806;12;37.7;940.677419;26.754839;20.603871;15.545161;79.935484;;
82890;30/09/2006;0000;3.694828;8.3;87.915093;265.3;3.581818;6;21.2;940.109091;29.840741;22.753846;16.992593;73.074074;;
82890;31/10/2006;0000;4.128089;6.6;119.029603;250;3.157895;4;2.3;937.8;32.089655;24.560714;18.613793;68.206897;;
82890;30/11/2006;0000;4.128121;6.6;159.368517;275.3;2.831897;7;15.6;936.701724;32.686667;25.222143;19.18;67.5;;
82890;31/12/2006;0000;4.381967;7.8;137.118027;304.9;2.639344;;0;937.57377;33.34;25.909333;19.573333;64.966667;;
82890;28/02/2007;0000;3.257678;7;110.627115;195.5;5.866071;11;134.8;937.428571;31.478571;25.056429;20.442857;77.75;;
82890;31/03/2007;0000;3.052856;5;91.676698;212.6;6.017857;16;238.6;937.605357;28.107143;22.883704;19.15;84.037037;;
82890;30/04/2007;0000;2.788333;5;95.484599;249.7;5.116667;9;64.3;937.96;29;23.614;19.326667;81.666667;;
82890;31/05/2007;0000;2.843548;5.1;84.161366;205.8;5.725806;18;70.9;938.662903;26.922581;22.147097;18.541935;87.290323;;
82890;30/06/2007;0000;1.476444;5;67.697882;170.7;5.633333;19;158;940.511667;25.533333;20.796;17.51;85.833333;;
82890;31/07/2007;0000;1.426316;3.1;65.728735;194;5.45614;12;58.4;940.745614;25.489655;20.315556;16.637931;85.851852;;
82890;31/08/2007;0000;3.459677;6.6;64.050771;219.8;6.370968;21;97.1;940.658065;25.432258;20.079355;16.66129;83.645161;;
82890;30/09/2007;0000;3.850499;6;71.18983;231.8;4.933333;11;35.1;941.111667;27.153333;20.875333;16.263333;78.933333;;
82890;31/10/2007;0000;4.060912;8;100.58239;302.8;3.532258;2;3.7;938.575806;31.270968;23.494194;17.903226;68.483871;;
82890;30/11/2007;0000;4.301667;7.1;117.10415;298.3;2.733333;3;9.4;936.858333;32.74;24.784;18.716667;64.533333;;
82890;31/12/2007;0000;4.46;9.6;123.295711;256.5;3.316667;3;18.8;937.203333;32.193333;24.888966;18.748276;64.103448;;
82890;29/02/2008;0000;3.424387;6.6;114.578083;225.8;4.775862;10;88.4;937.206897;32;25.053103;19.296552;66.275862;;
82890;31/03/2008;0000;2.438969;6.5;107.749115;204.4;5.9;13;179.6;936.603636;29.864286;24.158462;19.740741;76.888889;;
82890;30/04/2008;0000;2.162712;5;93.239012;229.1;5.677966;13;85.3;936.533898;27.993333;23.124138;19.17;81.62069;;
82890;31/05/2008;0000;3.046774;5;74.284113;173.2;5.951613;23;154.3;938.280645;25.864516;21.691613;18.429032;86.387097;;
82890;30/06/2008;0000;3.391525;7.8;63.38984;181.4;5.864407;17;54.5;939.710169;24.773333;20.228276;17.09;87.066667;;
82890;31/07/2008;0000;3.283871;5.5;58.989098;160.9;6.435484;21;107.2;940.974194;23.922581;19.487742;16.377419;84.83871;;
82890;31/08/2008;0000;3.226316;6.3;64.956503;191.3;6.157895;15;45.6;939.654386;25.972414;20.368571;16.606897;83.586207;;
82890;30/09/2008;0000;3.055;6;79.821127;257.3;4.3;7;12.4;940.165;28.56;21.773333;16.56;74.6;;
82890;31/10/2008;0000;3.940323;8;101.814081;288.8;3.774194;6;5.7;939.337097;31.141935;23.414194;17.641935;68.741935;;
82890;30/11/2008;0000;4.439655;8.3;121.016771;297.8;2.293103;0;0;936.815517;33.213793;25.212143;18.403448;61.428571;;
82890;31/12/2008;0000;3.77;6.6;130.101286;251.3;3.55;4;21.2;936.211667;32.931034;25.456552;19.193103;64.310345;;
82890;28/02/2009;0000;3.374007;6.6;100.205701;176.7;5.410714;10;89.3;936.619643;30.118519;24.272593;19.374074;73.814815;;
82890;31/05/2009;0000;2.909091;5.3;87.265821;129;6.927273;25;256.9;938.516364;26.571429;22.341429;19.535714;87.555556;;
82890;30/06/2009;0000;3.175;5;70.365177;167.7;6.066667;16;78.7;940.046667;25.14;21.126;18.21;89.233333;;
82890;31/07/2009;0000;3.05;6.1;69.282531;209.1;5.354839;18;80.5;940.674194;25.625806;20.73871;17.322581;86.419355;;
82890;31/08/2009;0000;3.033871;5.1;71.20163;205.6;5.580645;16;97.7;940.570968;25.916129;20.748387;17.048387;85.766667;;
82890;30/09/2009;0000;3.695455;7;90.03116;290.2;2.183333;1;2.3;940.535;29.793333;22.726;17.49;74.733333;;
82890;31/10/2009;0000;4.306383;8.3;117.735214;;1.723404;2;6.1;938.044681;31.979167;24.606364;18.4875;67.916667;;
82890;30/11/2009;0000;4.706667;7.3;117.10415;297.7;1.75;2;4.8;937.276667;32.466667;24.82;18.84;67.533333;;
82890;31/12/2009;0000;3.733871;8;124.636504;239.8;3.290323;6;36.1;937.491935;31.851613;25.002581;19.454839;70.903226;;
82890;31/01/2010;0000;3.160656;5.6;108.751934;223.8;3.580645;9;143.3;937.78871;29.696774;23.786452;19.116129;78.806452;;
82890;28/02/2010;0000;;;108.255036;214.4;3.678571;10;90.1;937.6375;31.507143;24.747143;19.778571;75.928571;;
82890;31/03/2010;0000;;;128.332426;264.1;2.870968;8;67.6;937.527419;32.264516;25.52129;19.783871;73.366667;;
82890;31/05/2010;0000;;5.1;98.13129;274.2;2.983871;3;34.7;938.543548;29.619355;23.547742;18.716129;82.258065;;
82890;30/06/2010;0000;;6;71.268732;132.4;6.8;21;210.6;940.945;25.466667;21.088667;17.863333;89.733333;;
82890;31/07/2010;0000;3.49;6;67.49091;181.2;5.193548;17;73.5;941.251613;25.116129;20.384516;17.351613;87.225806;;
82890;31/08/2010;0000;3.774194;6.6;64.918671;247.5;4.435484;15;31.9;941.937097;25.606452;20.027097;16.480645;82.483871;;
82890;30/09/2010;0000;4.113333;8.3;116.688461;262.2;3.216667;9;37.3;940.728333;27.846667;21.422667;16.866667;75.896552;;
82890;31/10/2010;0000;3.7;7.6;110.175731;262.7;2.983871;6;62.1;938.859677;31.077419;23.931613;18.796774;71.032258;;
82890;30/11/2010;0000;4.3;7.5;118.382764;313.7;1.5;0;0;937.286667;32.286667;24.754667;18.92;64.793103;;
82890;31/12/2010;0000;3.709677;6.6;125.986437;238.7;2.532258;4;31.2;936.319355;31.587097;24.95871;19.783871;67.833333;;
82890;31/01/2011;0000;3.409677;6.6;121.527088;248.6;3.580645;8;36.2;936.596774;31.451613;24.632258;19.570968;70.064516;;
82890;28/02/2011;0000;3.426786;5.6;107.08111;227.8;4.035714;10;58;937.385714;31.335714;24.58;19.964286;72.785714;;
82890;31/03/2011;0000;2.987097;8;122.992824;270.8;2.806452;12;36.1;937.041935;31.825806;24.967742;19.622581;71.16129;;
82890;30/04/2011;0000;3.26;6.3;100.968868;209.1;4.166667;19;89;937.771667;29.633333;23.772;19.833333;80.533333;;
82890;31/05/2011;0000;3.235484;6.6;83.983661;146.4;6.016129;18;229.8;938.630645;26.096774;22.101935;19.583871;87.903226;;
82890;31/07/2011;0000;3.35;6.6;62.926168;145.9;5.85;17;78;940.485;24.832258;20.081333;17.080645;88.206897;;
82890;31/08/2011;0000;3.266129;6.3;70.072969;257.4;3.419355;10;39.2;940.830645;27.451613;20.874839;16.196774;77;;
82890;30/09/2011;0000;3.517778;6.3;74.730389;255.7;4.833333;7;22.4;940.176667;27.88;21.407333;17.16;78.258333;;
82890;31/10/2011;0000;3.233333;6.1;103.973773;275.9;4.11828;4;18.2;936.467742;30.935484;23.72129;18.558065;74.258065;;
82890;30/11/2011;0000;3.608889;7.1;108.277171;260.4;3.766667;4;21.8;936.108889;31.14;24.249655;19.226667;73.325;;
82890;31/12/2011;0000;3.817204;8.5;128.648535;284.5;2.946237;0;0;936.105376;32.967742;25.323871;19.103226;65.830645;;
82890;31/01/2012;0000;4.035484;8;157.550047;237.2;4.247312;8;91.2;936.401075;31.335484;24.532903;19.590323;70.395161;;
82890;29/02/2012;0000;3.632848;7.3;108.400853;247.5;4.218391;5;7.7;936.01954;31.124138;24.311724;19.417241;71.474138;;
82890;31/03/2012;0000;3.815531;7.7;118.919544;282.7;3.19086;3;10;936.550538;32.283871;24.90129;19.396774;68.266129;;
82890;30/04/2012;0000;3.323185;6;109.118469;290.1;2.927778;2;38.7;936.635556;31.493333;24.544138;19;69.708333;;
82890;31/05/2012;0000;3.311828;5.5;102.533212;267.1;3.548387;6;43.7;938.224731;30.425806;23.845161;18.745161;75.145161;;
82890;30/06/2012;0000;2.901667;5;83.514654;215.4;3.833333;7;27.3;940.398333;28.233333;22.432;18.396667;75;;
82890;31/07/2012;0000;3.341935;5.6;69.098666;203.3;5.053763;15;59.3;940.02043;26.251613;20.80129;16.964516;86.169355;;
82890;31/08/2012;0000;3.909677;8;71.035807;264.2;4.462366;15;37.9;941.149462;26.983871;20.842581;16.758065;82.217742;;
82890;30/09/2012;0000;4.171604;7;86.75851;284.9;2.725;5;5.9;940.385556;29.84;22.49;17.083333;75.491667;;
82890;31/10/2012;0000;4.051613;6.6;104.037651;292.7;3.053763;1;7.7;937.71828;31.16129;23.745161;18.551613;73.459677;;
82890;30/11/2012;0000;4.024444;8.3;130.306674;279.4;2.366667;2;10.9;935.587778;33.46;25.734667;19.506667;67.775;;
82890;31/12/2012;0000;3.612903;7.6;132.836102;288.1;3.473118;1;0.9;935.653763;33.154839;25.686207;20.006452;68.580645;;
82890;31/01/2013;0000;4.022581;8.3;139.475159;244.6;2.096774;3;3.2;937.666129;33.045161;26.118065;20.577419;66;;
82890;28/02/2013;0000;4.271429;6.3;122.956773;264.4;3.690476;2;1.4;936.09881;33.335714;25.962857;20.528571;69.3125;;
82890;31/03/2013;0000;4.083871;8.3;138.018953;276.8;3.494624;1;17.4;936.451613;33.23871;26.29871;21.177419;69.41129;;
82890;30/04/2013;0000;3.58;6.3;119.083372;234.8;4.422222;12;98;937.011111;31.46;25.350667;20.72;75.35;;
82890;31/05/2013;0000;2.980645;5.6;91.357437;204.4;4.956989;9;56.4;938.192473;28.270968;22.952903;19.254839;82.862903;;
82890;30/06/2013;0000;2.842623;5.5;77.621223;197.1;4.590164;15;60.4;939.904918;26.933333;21.869333;18.593333;82.8;;
82890;31/07/2013;0000;3.234409;6.6;67.282499;193.8;5.473118;20;117.1;940.152688;25.151613;20.496774;17.387097;88.693548;;
82890;31/08/2013;0000;3.378495;5;71.923512;238;4.354839;13;31.4;939.75914;26.619355;20.900645;17.116129;84.629032;;
82890;30/09/2013;0000;4.288889;7.5;86.700873;267.5;3.333333;4;11.9;939.404444;29.84;22.48;17.56;76.25;;
82890;31/10/2013;0000;4.433333;8.3;108.820565;291.1;2.870968;4;20;938.045161;31.625806;24.067097;18.712903;72.846774;;
82890;30/11/2013;0000;4.367148;9;110.730378;211.4;4.255556;3;9.8;936.093333;31.455172;24.309333;19.18;74.408333;;
82890;31/12/2013;0000;3.868817;8.3;127.274743;231.6;4;6;90.7;936.113978;31.729032;25.141935;19.867742;72.08871;;
82890;31/01/2014;0000;4.250538;8.3;122.767628;279;3.752688;;3;936.978495;31.974194;24.885161;19.648387;71.548387;;
82890;28/02/2014;0000;3.922619;7.6;106.995227;188;4.928571;;65.8;936.152381;31.257143;24.647143;19.85;74.857143;;
82890;31/03/2014;0000;4.098795;6.6;121.606592;244.8;3.674699;;17.6;937.098795;31.864516;25.068387;20.209677;76.314516;;
82890;30/04/2014;0000;3.462222;6.6;107.988736;226.9;4.333333;;86.3;937.168889;30.49;24.463333;19.86;79.866667;;
82890;31/05/2014;0000;3.024731;5;83.983661;181.6;5.365591;;129.4;937.970968;26.877419;22.2;18.906452;88.241935;;
82890;30/06/2014;0000;3.17;5.8;73.837727;201.6;5.333333;;59.6;940.188333;26.986667;21.464;17.813333;83.566667;;
82890;31/07/2014;0000;3.919444;6.6;71.824462;210;4.263889;;55.9;941.901408;26.8;20.973548;16.954839;86.096774;;
82890;31/08/2014;0000;4.198925;8.3;85.740043;255.7;4.247312;;59.3;940.756989;26.535484;20.623226;16.454839;84.475806;;
82890;30/09/2014;0000;4.381111;8.3;85.659538;245.1;3.511111;;44.4;939.641111;29.226667;22.415333;17.783333;80.558333;;
82890;31/10/2014;0000;4.621505;7.6;90.260642;245;3.989247;;106.4;938.806452;28.535484;22.514839;18.474194;81.741935;;
82890;30/11/2014;0000;3.96;6.6;111.977064;259.6;3.833333;;7.9;936.685556;31.48;24.370667;18.92;77.108333;;
82890;31/12/2014;0000;4.051613;6.6;120.554118;251.1;3.752688;;7.9;937.226882;31.922581;24.738065;19.409677;75.241935;;
82890;31/01/2015;0000;3.808333;6.1;128.196852;264.2;3.178571;;1.1;937.763095;32.625;25.286897;19.721429;71.37931;;
82890;28/02/2015;0000;4.203333;6.6;109.364926;211.8;2.9;;70.9;938.105;31.385714;24.917143;19.914286;77.303571;;
82890;31/03/2015;0000;3.503614;6.6;121.607823;257.2;3.614458;;35.7;937.109639;32.270968;25.158065;20.051613;76.943548;;
82890;30/04/2015;0000;3.444444;5.8;124.232007;265.9;2.922222;;10;936.881111;32.973333;25.825333;19.946667;72.883333;;
82890;31/05/2015;0000;3.488172;5.3;113.384793;234.2;3.903226;;20;938.293548;31.129032;24.730968;19.987097;84.524194;;
82890;30/06/2015;0000;3.176667;6;78.579126;171.4;5.533333;;67.2;941.355;27.306667;21.998;18.456667;90.5;;
82890;31/07/2015;0000;3.332258;6.6;69.979737;177.8;5.677419;;91.3;940.593548;25.648387;21.19871;18.212903;93.072581;;
82890;31/08/2015;0000;3.627957;8.3;74.753054;;3.430108;;28.5;940.35914;27.196774;21.249032;16.932258;84.774194;;
82890;30/09/2015;0000;3.067778;5.8;95.313135;285.1;1.988889;;15;939.167416;30.933333;23.272414;17.703333;79.741667;;
82890;31/10/2015;0000;3.854839;6.6;113.811051;302.3;1.048387;;0;939.95;31.883871;24.436774;18.996774;78.83871;;
82890;30/11/2015;0000;3.684962;7.7166;134.407468;287;1.588235;;0;936.228235;33.9;26.015714;19.189655;67.044643;;
82890;31/12/2015;0000;3.394186;7.20216;132.836336;264.3;3.410326;;54.2;938.186957;32.993548;25.631333;19.976667;73.491935;;
